word_1,word_2,distance
gekruisigd aan paal,knuffelende gekruisigde jezus,0.268275
zwemmen met gebalde vuist,vierkant rokje,0.417851
whatever pinokkio punt haar,twee kegels verrekijker,0.542539
twee armen controller,paddestoel vierkant kubus,0.54352
driehoek hoofd,driehoek trapeze cirkel,0.187831
standbeeld op pilaar,wijnglas taartpunt vierkant,0.445284
trapeze twee balkjes,is teken trapeze,0.273187
notitie maken rechts,goudstaaf kap,0.545728
wc ontstopper met rondje,wc-ontstopper cirkel staaf,0.43055
dienblad eetbak,dienblad bakje,0.0734602
zeepaard staart oren,zeepaardje ruit kubus,0.330159
pollepel staaf rond,plateau cirkel achter,0.29212
balk door midden,kanon staafjes ei,0.49484
kom lepel bolletje,cirkel lepel staafjes,0.155512
schroef balk dienblad,spijker cirkel,0.227552
vlechten spiegel platteau,dna cirkel vierkant,0.437968
zijkant lange balk,ei staaf balk,0.2395
vierkant rondom slurf,zeven slurf vierkant,0.087515
staart armen antenne,kubus staafjes slurf,0.251388
vierkant plateau rechts,robot verrekijker,0.58427
piramide bovenop,driehoek muts,0.428667
gedraaide balk onderaan,juichen omgekeerde hond,0.499663
twee balkjes rechts,twitter vogeltje,0.531145
vierkant balkje bovenop,gezicht twee oren,0.377707
voorkant rondje balk,neuspiercing,0.518801
rechts balk driehoek,pan doorheen gezakt,0.520551
bovenaan vierkant staaf,dansende poppetje,0.406132
achterkant cirkelvormig plateau,cocktail pinokkio,0.671849
uitstekende balken rondje,honkballer,0.788353
voorkant rechts rondje,bowlen pion,0.469261
links grote spijker,spijker,0.235274
vierkante onderzetter,plateau feestslingers,0.32511
vooraan lange balk,bol.com man,0.733639
vierkant midden omheen,meisjesrok fabriek,0.634271
twee ovalen staven,miereneter,0.603812
spijker op mok,normale spijker,0.254368
gedraaide pilaar,struisvogel,0.602207
flappy bird,flappy bird,-1.19209e-07
dun cilindertje ernaast,balk,0.533801
spijker door bol,indiaan met piercing,0.388151
twee potig platform,tafel,0.477694
negentig graden opzetstuk,doorboord boek,0.555264
doorboord glas ijsthee,ijsthee,0.224977
ronde horizontale paal,zout en peper,0.598048
bol en uisteeksels,indiaan zonder piercing,0.437335
dolk in balk,pacman,0.733743
wokkel oren,wokkels,0.447597
rechte verticale paal,breed,0.566114
henry stofzuiger,glijbaan fabriek,0.432031
vier uitsteeksels,de moeilijke,0.556353
vierkant vlak,wolkenkrabbers aan kopje,0.386901
driehoek,soort tentvorm,0.594078
schroefvorm op driehoek,soort cocktailglas,0.502301
is teken,soort is teken,0.0908831
soort masker,robot of uiltje,0.40117
bol en schijfje,bolletje met stang,0.250448
soort zwevend bankje,soort zwevend bankje,5.96046e-08
grootste object,wafelvorm bovenop,0.610502
kom op verhoging,kop afgeronde balk,0.474148
tafel in kom,tafeltje in mok,0.235129
penseel in kom,penseel vorm,0.210898
soort serveerschaal,ronde platte schijf,0.397665
kleine kubusjes,vierkant met fonteintjes,0.340427
lange smalle balk,uitstekende lange balk,0.111535
ronde balk,ronde lange balk,0.0536789
meerdere ronde handvaten,kegelvormen negentig graden,0.530986
robot antenne vierkant,robot spijker plaat,0.240461
geometrisch hoedje,hoedje kogel,0.307431
draaien,draaiende voet,0.332737
usbs staart hoedje,usbs staart papieren boot,0.156889
symmetrisch waterafvoer raket boosters,oorbellen balk,0.547188
plantenbak citroen stamper plukje,ijsthee stamper,0.153509
tafel,tafel,-1.19209e-07
ninjaster als dumbbell,dumbbell ruit,0.144738
pot still oude camera,oude camera pinokkio,0.231091
draai emmer paneel,armen paneel draai emmer,0.0395547
puntig rond geometrisch,ijsthee prikker zonder ijsthee prikker,0.620548
kaneelstokje helicopterplatform batman signaal,batmanlogo kaneelstokje helicopterplatform,0.1194
symmetrisch natuurlijk breed,spiralen schotel octopus arm,0.369834
armen plank,dunne armen,0.182441
plat doorgezakt semi symmetrisch,boot slang l,0.416263
deegrol handels oude usb,deegrollen,0.291854
blokkige verrekijker,verrekijker vierkant,0.141668
grote piramide bovenop,piramide bovenop,0.0453694
gedraaide steunpoot,dna spiraal driehoek blok,0.462548
twee rechts uitstekende blokken,afgevlakte piramide bovenop,0.328533
horizontaal rechthoek blok bovenop,vierkante balk bovenop,0.225712
neus met paal,neus plus ring,0.268477
bumper driekwart hoogte,bumper piramide omgedraaid,0.263998
verticaal vierkanten boven,sik,0.663577
cirkel achter hoofd,op plateau,0.477372
horizontale buis,zonnepaneeltje bovenop,0.40061
rechthoekig uitsteeksel middenboven,bolle neus,0.404072
niervormig uitsteeksel links,plateau rechts,0.283587
grote vierkante onderplaat,twee staartjes horizontaal,0.423436
bal bovenop,bol bovenop,0.145282
vierkante plaat middenhoog,vierkante rok midden,0.21958
blokkig uitsteeksel rechts,vierkante kijker rechts,0.30102
ruimteschip twee motors,ruimteschip,0.219033
piramide bovenop,piramide en kogel,0.190591
troffe draaiende hendel,beker,0.619301
nespresso cupje bovenop,kip,0.515188
compact rechthoekje bovenop,wall-e,0.671339
neus met piercing,neus met piercing,0.0
plank hoog,schap met bakje,0.46388
pinokkio gek hoedje,karate kid,0.504963
ronde deksel achterop,pinokkio met plukje,0.358173
hamer,hamer met standaard,0.234012
neus zonder piercing,neus zonder piercing,0.0
spijker in hendel,eiffeltoren serveerster,0.491
op grote snijplank,pippi langkous,0.674198
ei bovenop kopje,omhelzing,0.592247
plank door kopje,olifant met arm,0.348055
steekt overal uit,twee hendels,0.447065
hoofd met verrekijker,antenne en verrekijker,0.168216
driehoek bovenop,holle driehoek bovenop,0.0600479
opstaand juichend poppetje,trofee,0.588316
platte vogel,vogel,0.173213
halve kegel links,rechthoek bovenop,0.267239
propellor met schijfje,ernie met piercing,0.346894
bakje op mok houder,tafeltje met bakje,0.179963
pinokkio neus schuinrechts,stoeptegel in achterhoofd,0.353702
cocktail met citroen schijfje,cocktail of wc,0.260613
bol einde armen,amsterdamse paaltjes,0.497397
bolle neus ernie,ernie zijkant toblerone,0.15283
serveerder dienblad rechts,dienblad,0.196408
platte circle neus,mok bovenop vierkant,0.333687
balletje bovenop mok,bolletje bovenop,0.130801
vierkante tutu ballet,vierkante tutu slurfje,0.154269
ouderwetse theepot,uitklappende kubussen rechterkant,0.432901
twee linker antennes,robot,0.69687
bovenop puntige driehoek,puntige driehoek bovenop,0.0
meest langwerpig,voetbaltrofee,0.700838
twee balkjes rechts,stompe driehoek,0.266462
meest compact,meest compact,0.0
bal midden voorkant,indiaan,0.550508
opgetild bakje,tafeltje met salade bakje,0.212828
doorboorde ruit bovenop,doorboorde ruit bovenop,1.19209e-07
achterkant veertje rechtsboven,spaarpot,0.534793
lijkt op spagaat,spagaat,0.195357
ovale bol voorkant,ei liniaal lepel,0.31306
pilon omgekeerd links,dienblad omgedraaide pilon,0.253197
zes ruitjes totaal,twee staartjes,0.325696
lange balk voorkant,balk ervoor ei bovenop,0.20513
vierkant rondom middel,glijbaan op platform,0.375555
grote pluim bovenop,twee grote lepels,0.351736
grote plaat rechtsvoor,robot plat vierkant,0.341546
puntige driehoek bovenop,grootste driehoek bovenin,0.203735
kubus rechts bovenop,cocktail,0.635718
twee balken rechts,vogeltje is teken,0.511706
liggende balk bovenop,meest compacte plaatje,0.436176
appel steeltje naar linksboven,ei met zuignap,0.305369
complex en breed,koffietafel appel steeltje poten,0.519157
veel uitsteeksels overal,kraan,0.617956
halve hockey puk linksboven,halve cirkel linksboven,0.188767
lang handvat rechts,gieter schuin vierkant,0.174791
liggend ei rechts,kegel balk ei,0.248859
ronde tafel schijf rechts,biertap tafeltje,0.355294
zes kleine diamantjes,clown diamantjes,0.241399
bal bovenop,ei balk armen,0.310679
twee,glijbaan vierkant plateau,0.631612
bovenop rechtopstaand ovaal,moeilijkste bespreekbaar,0.774992
verrekijker,dubbele verrekijker,0.154874
puntige feesthoed,piramide hoed op wieltjes,0.268533
winnaars beker,winnaars trofee,0.123776
vogel met snavel,vogel,0.121444
balk op bovenkant,rechthoekige hanenkam,0.383526
langwerpig grote neuspiercing,neuspiercing,0.249409
tafeltje op hoogte,picknick tafel,0.334183
pinokkio met hoed,twee ruitjes hoed,0.22808
hoekige cilinder neus,pinokkio neus,0.343763
cilinder er doorheen,korte lange armen,0.511655
spatel bakje met neus,lineaal en penceel,0.359253
lichtinval dakraam,dienblad en dakraam,0.223574
lange oren,pippi langkous oren,0.465956
bal bovenop,lange kromme armen,0.32916
ballerina rok,ballerina rok,1.19209e-07
olifant slurf achterkant,verrekijker,0.435539
plat vierkant paddestoel,paddestoel telescoop ogen,0.234857
driehoek bovenop,scherpe piramide bovenop,0.184435
gedraaid voetstuk wijnglas,wijnglas,0.167746
rechts twee balkjes,twee streepjes rechts,0.0664263
bovenop lange balk,lange balk bovenop,-1.19209e-07
geknikte stok eromheen,tafel omgekeerde piramide,0.296651
gebogen stukje eronder,krom uitsteeksel eronder,0.127906
schijf tegen achterkant,langwerpig afgerond voetstuk,0.469672
schuin vierkant erachter,armpjes bolletje uiteinde,0.279233
ei neus en driehoek oor,feestneus twee haren,0.279958
horizontaal schijfje rechts,bleekselderij dienblad,0.42514
horizontaal vierkant eronder,vierkant horizontaal onderkant,0.038454
voorkant verticale balk,verticale balk voorzijde,0.0306538
horizontaal vierkant doorheen,horizontaal vierkant doorsnede,0.0966627
twee omgekeerde kegels,rechts gestapelde blokjes,0.232551
plat vierkant voorkant,paddenstoel bovenop,0.368527
grote neus kuif,breder wordend vierkant,0.400135
gedraaid voetstuk,schroef driehoek onderkant,0.307999
twee latjes rechts,twee balkjes links,0.1203
compact balk bovenop,balk en prisma's,0.190321
draagt een stok,staaf door bol,0.31572
tafel met bakje,tafel,0.139384
een gebogen been,gebogen stukje onderaan,0.177375
pan met lepel,voetstuk halve cirkel,0.380508
armen met handjes,staaf er doorheen,0.355885
twee verschillende haar sprieten,bol rechterkant,0.433578
spijker in linkerarm,dienblad,0.478616
vloer en oren,plaat onderaan,0.369016
bal bovenop,balk vooraan bol,0.305165
draagt een rokje,plaat midden,0.508107
drie verschillende armen,kegel bovenop zijkant,0.402476
twee torens links,twee torens links,2.38419e-07
pyramide bovenop,pyramide bovenop,1.19209e-07
staande voet trofee,trofee,0.25382
twee rechthoeken rechts,onafgemaakte pyramide bovenop,0.395049
geen enkele uitsteeksel,dun staafje voorkant,0.366089
balk door balletje,hamertje,0.28286
tafeltje met bakje,ontbijt op bed,0.357781
voet klein blokje,boven torens vierkant,0.316055
rechtsboven soort druppel,onafgemaakt plateau,0.572463
uitsteeksels ronde kop,bolletjes uiteinde,0.226725
balletje rechtsmidden,bolletje voorkant,0.332615
omgedraaide pion,pion linksboven,0.139785
staat op plateau,enige op plateau,0.107049
uitsteeksel handvat links,bol bovenop,0.371308
plateau in midden,plateau in midden,-1.19209e-07
toren omgekeerd rechts,toren rechtsmidden,0.180524
vierkant gezicht,vierkant er voor,0.269545
piramide bovenop,piramide verrekijker,0.248429
twister been,gedraaid been,0.197615
twee rechthoeken rechts,lampenkap twee rechthoeken,0.169567
lange rechthoek boven,balk boven op,0.260423
punaise door bol,balk door bol,0.147206
tafel voor zich,omgekeerde lampenkap dienblad,0.484062
gebogen been,strik boven op,0.421741
pinokkio neus links,cirkel er achter,0.353659
staven met bol,springplank er achter,0.47509
bol vooraan,bol twee kegels,0.218071
grote spijker links,gekantelde bank spijker,0.250304
cirkel voorop,diamantjes cirkel voorop,0.115192
bol boven op,bol twee armpjes,0.308059
twee kleine cilinders,l vorm,0.495989
twee deegroller handvaten,twee roer kegels,0.296838
antenne twee moertjes,robot,0.569959
feesthoed dikke neus,feesthoedje,0.180103
lang met driehoek,torentje,0.537856
afgestompt hoedje,vogeltje,0.396739
rechthoek hoed,wijze uil,0.404197
jachtgeweer,dienblad,0.455765
lange neus hoedje,pinokkio hanenkam,0.317854
mok met lepel,gewone koffiekopje,0.345813
afdakje,afdakje,0.0
ronde neus,dikke neus,0.201383
toeter op neus,spijker in arm,0.31331
dienblad,gehoorbescherming,0.741219
waterleiding,boiler,0.341526
glijbaan neus,glijbaan,0.127407
kegel neus,rare armpjes,0.407053
schoorsteen plaat schroeven,schoorsteentje vierkant blokken,0.292082
complex driehoek raketje,driehoek raketje rondje,0.134827
statief vierkant helix,helix kubus driehoek,0.196156
is teken haakje trapezium,trapezium is teken boogje,0.0738397
compact rechthoek op veger,op veger megafoon rechthoek,0.103008
ei basketbalpaal uitsteekseltje,pluimpje ei neus basketbalpaal,0.0988365
bankje haakje bakje,bankje bakje uitsteekseltje,0.049504
ruiten schroeven uitsteeksels,ruit uisteeksels blokjes,0.231383
lepeltje rond plateau,half rondje kegeltje,0.262595
zonnepaneel lange staaf,gaspedaal balk lang,0.34648
vulpen ei staafjes,vulpen ei neus uitsteeksels,0.124134
eiffeltoren rond plateau,eiffeltoren rond plateau,0.0
kom bolletjes haakjes,vierkant plateau bolletjes,0.266193
ei symmetrisch verhoging,ei hoofd gespreide armen,0.265913
glijbaan vierkant omhulsel,vierkant plateau glijbaan,0.114632
schroef ovale uitsteeksels,kegeltjes blokjes uitsteeksel,0.184298
twee armen links,vierkant voorop,0.381906
driehoek erboven,driehoek bovenop,0.12021
driehoekig onder hangsel,spiraal onderin,0.395468
twee armen rechts,eend,0.636842
rechthoekig blokje erboven,staafje plat bovenop,0.195962
blokje door bol,balk door bol,0.163145
steiger voorop,tafel,0.450472
uitstekende cilinder voorkant,uitsteeksel onder recht,0.391119
ronde plaat achterkant,rondje achter,0.394256
arm beide kanten,vierkant met steun,0.339251
driehoekige arm links,twee figuren bovenop,0.282341
spijker door arm,spijker,0.185293
ronde schaal voorkant,onderin plateau,0.313458
rechthoekige voorkant,staafje voorkant,0.161927
vierkant door midden,twee kegeltjes bovenop,0.405005
drie uitstekende ellipsen,twee lepels,0.365488
paddenstoel op bovenkant,paddenstoel antene,0.171192
piramide op bovenkant,verrekijker en piramide,0.220995
standaard onder mok,driehoek spiraal voetstuk,0.497392
afgesneden piramide hoed,onderzeeer,0.510599
lang hoek als hoed,vloeistof afvoer,0.563511
stok door clownsneus,spies door clownsneus,0.130086
picknicktafel door mok,picknicktafel met mandje,0.174271
ruit bovenkant mok,poot doorstoken ruit,0.248373
halve cirkel achter,bovenkant halve cirkel,0.0881697
ballen aan hendels,piemels als handvaten,0.249786
clownsneus,clownsneus,5.96046e-08
omgekeerde langwerpige pion,dienblad omgekeerde pion,0.13263
pippi langkous vlechtjes,pippi langkous haren,0.0447171
bal op bovenkant,bal op bovenkant,0.0
tafel door midden,vierkante hoelahoep,0.450173
groter wordend blokje,groter wordend vierkant,0.0800136
vierkante verrekijker ogen,vierkante verrekijker,0.0702312
verjaardags hoedje bovenop,feesthoedje bovenop,0.132032
driehoekig voetje,driehoekje als voetje,0.258137
twee vierkante linker oren,twee linker blok oortjes,0.101188
balk liggend bovenop,liggend balkje bovenop,0.0779502
heel aparte neuspiercing,aparte neuspiercing,0.045512
met hoog opberg plankje,picknick tafeltje met bakje,0.213421
satelliet op achterhoofd,satelliet in achterhoofd,0.0628226
schijf half zichtbaar,afgerond langwerpig voetje,0.359793
met dikke handvatten,vijzel,0.567573
dikke ronde neus,staand blokje bovenop,0.413958
langwerpige omhoogstekende speaker,spijker speaker,0.291156
vierkante grondplaat,pippi langkous vlechtjes,0.633808
bal bovenop pot,balletje bovenop,0.145823
twee cylindertjes bovenop,twee cylindertjes bovenop,0.0
sambaballen links bovenop,sambaballen bovenop links,1.19209e-07
gekanteld en vierkant,schietstoel knop vierkant neuzen,0.259812
puntmuts dikke neus,puntmuts dikke neus,0.0
verbogen trofee prijs,trofee schuine poot,0.248245
vogel snavel rechterkant,kip snavel vleugel,0.101407
dikke neus linkerkant,paaseiland oorbel mohawk,0.541081
zuignap aan stok,zuignap lepel lans,0.105484
kruiwagen handvaten,kruiwagen piramide,0.207441
soort zuurtje bovenop,zuurtje snoeppapier slurfje,0.115167
pinokkio neus cirkel,pinokkio lepel schijf,0.229495
staaf bobbels doorheen,wasbord kanonnen,0.413681
dikke ronde neus,twee lepels neus,0.226975
spijker in neus,dienblad popnagel neus,0.215153
telraam kralen zijkant,kralen weerszijde vierkant,0.107182
waterpomp aan buis,pomp ei bovenop,0.199422
vierkante rok slurf,tutu slurf staafjes,0.191174
drie tentakels neus,tentakels vierkante neus,0.0982254
platte vierkant midden,schroef met vierkant,0.18763
cirkel uitsteeksel linksonder,driehoek bovenop,0.275981
langste figuur,schroef met kaas,0.560368
twee vierkanten rechtsmidden,het is teken,0.51636
twee vleugels midden,rechthoek met vleugels,0.174971
gewicht heffen rechtsmidden,gewichtheffen arm,0.403228
springplank bovenin rechts,sprinkplank,0.551508
poppetje een been,aap klappen handen,0.25595
staat op klein aansluitende ondergrond,kegel rechts,0.431702
doorlopende buis midden,zonnepaneel,0.584189
uitstekende bol rechtsmidden,roer pannetje soep pannetje,0.603555
pijl steekt uit van linker uitsteeksel naar links boven,pijl links boven,0.111661
zes ruitjes aaneen lopend,zes kraaltjes,0.179709
balk langwerpig rechterkant,balk rechterkant,0.0877715
vierkant omringend midden,saturnus,0.577644
cactus uitsteeksel boven,cactus,0.387911
tank antenne scherm,paddenstoel,0.685894
punt pijltje blok,kegel,0.437754
schroef vierkant,trofee schroef,0.239316
trechter twee strepen,wegwijsborden,0.444636
kuif twee armen,klok lampenkap,0.538455
olijf op stokje,olijf,0.218363
statafel plateau zweven,tafel met soepkom,0.363618
zeepaardje grote oren,zeepaardje,0.164786
lepeltje rond koekje,pinokkio koekje,0.219666
paal doorheen scherm,mri spiegel balk,0.35061
ronde neus lepels,twee theelepels,0.285315
spijker in arm,spijker linkerarm,0.160077
kralenketting ondergrond tafeltennis,kralen,0.444924
omarm paal bolletje,omarmen paal,0.234294
slurf rokje oortjes,dansende olifant,0.360369
drie hendels blokje,vier hendels,0.0772066
