"pair","target","peaks_self_avg","peaks_other_avg","gesture_self_avg","gesture_other_avg","range_self_avg","range_other_avg","self","first_round","is_firstdir","prepost_self","prepost_other","selfpre_otherpost","otherpre_selfpost"
14,8,1.20839078517821,0.474349151827184,1.04480640632349,0.656439692937787,0.176349980947335,0.0658755870972737,"B","A",0,0.400205,0.307194,0.389594,0.401637
14,9,1.01309530474537,0.56189540167639,0.873468150418034,0.405143584276448,0.553250725163656,0.0748497846548528,"B","B",1,0.0141965,0.229817,0.234074,0.303858
14,10,-0.212552193143503,-0.205817866232026,0.142424925221412,-0.360167292101265,0.289084773488964,-0.39466509310774,"B","A",0,0.223767,0.500686,0.226966,0.317518
14,11,-0.259692481523845,-0.205817866232026,-0.0174907802903488,-0.485815346431935,-0.171414431510699,-0.343134742660854,"B","B",1,0.265782,0.402028,0.255002,0.266757
14,12,-0.199083539320549,0.0635552102270673,0.0853121732529262,-0.531505548006724,0.580528449282202,-0.401329640167398,"B","A",0,0.359791,0.397045,0.41666,0.366157
14,13,-0.165411904763162,-0.333770077550095,-0.0403358810777433,-0.291631989739082,0.279628426669193,-0.183662578090585,"B","B",1,0.457171,0.416772,0.425682,0.466559
14,14,0.184773094633659,-0.14520892402873,-0.108871183439927,0.0510445220718345,0.591234236663139,-0.340630677137856,"B","A",0,0.0758309,0.28345,0.149466,0.240605
14,15,0.103961171695931,-0.306832769904186,0.519369088213421,-0.38301239288866,0.317974846215487,-0.386147122809009,"B","B",1,0.0706188,0,0.469555,0.4419
14,16,0.130898479341841,0.346396940509115,0.0853121732529262,-0.0746035322588349,0.467371128086071,-0.0852756143996775,"B","A",0,0.430847,0.25978,0.343465,0.246564
15,1,-0.104666943106307,-0.341418781151342,-0.265865425692848,-0.32171461796093,0.557803143254259,-0.0564164212957621,"B","B",1,0.360606,0.286083,0.409741,0.215113
15,2,-0.139483389877636,-0.243932730191622,-0.303098220538236,-0.0145440604864797,0.434239793079775,-0.909935704920838,"B","A",0,0.193753,0.40521,0.194085,0.332745
15,3,-0.306602334380013,-0.334455491797076,-0.32171461796093,-0.200708034713419,0.604768131920438,-0.656523231575742,"B","B",1,0.097225,0.347339,0.116304,0.348678
15,4,-0.0350340495636495,0.334020286212435,0.0226887343589082,0.0413051317816022,0.457934707467248,-0.3610050721224,"B","A",0,0.476456,0.260091,0.252771,0.448017
15,5,0.577735413611735,0.0833418694588681,0.404324881524135,0.506715067348952,0.788410695724408,-0.733199118651341,"B","B",1,0.20465,0.0959567,0.300475,0.202164
15,6,-0.466757989528125,-0.0141441815008523,-0.200708034713419,-0.284481823115542,0.205120731501654,-0.789919924705687,"B","A",0,0.157191,0.276474,0.266882,0.298779
15,7,-0.341418781151342,-0.348382070505608,-0.200708034713419,-0.237940829558807,-0.0512470164686561,-0.682776489683888,"B","B",1,0.292848,0.440387,0.142168,0.166222
15,8,0.159938052355791,0.222607656544183,0.125078920183725,0.218160907297195,0.576827917467994,-0.561095460283281,"B","A",0,0.444481,0.120975,0.463198,0.270884
15,9,0.431506337172155,-0.00718089214658654,0.190236311163154,0.0971543240496841,0.209291607022025,-0.697462933151899,"B","B",1,0.264131,0.238447,0.191225,0.355236
15,10,-0.0837770750435097,0.19475449912712,0.246085503431236,0.153003516317766,1.76797414767735,-0.741131534696774,"B","A",0,0.321293,0.499799,0.343999,0.414672
15,11,0.104231737521665,0.0763785801046023,0.274010099565277,-0.0703932527545617,1.28536508718684,-0.64961725404127,"B","B",1,0.369793,0.211317,0.378331,0.269252
15,12,0.605588571028798,0.0415621333332736,0.581180657039727,0.283318298276624,0.46149778254004,-0.398884064301824,"B","A",0,0.347258,0.12274,0.441751,0.247792
15,13,-0.0907403643977754,-0.285712466317216,-0.0797014514659087,-0.340331015383624,0.198456633737137,-0.57572608534284,"B","B",1,0.112271,0.329248,0.178212,0.298697
15,14,0.0694152907503366,0.104231737521665,0.0878461253383371,-0.0797014514659086,0.709229182313895,-0.172971460186948,"B","A",0,0.266647,0.50353,0.497554,0.381835
15,15,0.299203839441106,-0.0768137856892439,0.0878461253383371,-0.163475239868032,0.46020465607759,-0.561864513910828,"B","B",1,0.415454,0.188824,0.371186,0.271125
15,16,-0.118593521814838,0.0345988439790079,-0.116934246311297,-0.116934246311297,0.193451583112692,-0.310799514743368,"B","A",0,0.387405,0.314439,0,0.378555
16,1,-0.143894845381682,0.00032191240577559,-0.164663026766942,-0.296200011438332,-0.166136926907249,0.304665061581991,"B","B",1,0.451364,0.532139,0.467933,0.438288
16,2,-0.179949034828547,0.180592859640098,-0.00217616334934289,-0.133713148020733,0.71947981699066,-0.389123666580612,"B","A",0,0.194085,0.179026,0.401034,0.43286
16,3,-0.231455019752639,-0.458081353418644,-0.203350375199704,-0.25751266300557,0.219314072136499,-0.420330218808235,"B","B",1,0.204625,0.407502,0.333765,0.550585
16,4,-0.210852625783002,-0.216003224275411,-0.00991363303589526,-0.373574708303856,-0.261143603987541,-0.336312794613003,"B","A",0,0.534579,0.351049,0.449113,0.483812
16,5,0.618393731494881,0.36601440536683,0.562659123768978,0.0829360032027329,0.255545408197383,0.00182477233446492,"B","B",1,0.46847,0.468624,0.502552,0.53365
16,6,-0.169647837843728,0.10333388225396,-0.0950257995879711,-0.350362299244199,0.0949098775457101,-0.623282532010906,"B","A",0,0.827053,0.265332,0.184041,0.62724
16,7,0.201195253609735,0.118785677731187,0.616821411574845,0.508496835963112,-0.231796728195408,0.788459464260482,"B","B",1,0.144004,0.323893,0.141428,0.292494
16,8,-0.205702027290593,-0.0511840725183165,0.160310700068256,-0.327149890184541,-0.231490064456424,-0.234556701846265,"B","A",0,0.272435,0.286254,0.327541,0.387289
16,9,0.582339542048016,0.94803203500907,0.748358396246235,-0.0795508602148664,0.309585748549726,0.033194503432373,"B","B",1,0.507427,0.316856,0.504336,0.352386
16,10,-0.138744246889273,-0.061485269503135,0.0287737153968665,-0.071813390528314,0.232058904591524,-0.144245637429866,"B","A",0,0.548958,0.378321,0.45439,0.530271
16,11,0.185743458132507,-0.0666358679955442,0.00556130633720944,-0.0718133905283141,0.565723119750142,-0.940344703832417,"B","B",1,0.129443,0.221234,0.129364,0.293578
16,12,-0.272659807691913,-0.221153822767821,-0.0640759208417617,-0.133713148020733,0.804279374391741,-0.0852058341034442,"B","A",0,0.266855,0.426237,0.32074,0.479858
16,13,-0.200551428798184,-0.385972974524915,-0.172400496453495,-0.474161814229036,-0.272341050603655,0.146125535384842,"B","B",1,0.0967746,0.218256,0.393743,0.406695
16,14,-0.169647837843728,-0.107840655934818,0.322797563485856,-0.0176511027224476,0.81183343071442,-0.136086693915612,"B","A",0,0.218534,0.337784,0.222976,0.417546
16,15,0.113635079238778,-0.185099633320956,0.0906734728892853,-0.226562784259361,-0.154281137952398,-0.498445069385223,"B","B",1,0.204055,0.378679,0.443858,0.351599
16,16,0.0157737078830032,0.242400041549008,0.392434790664827,0.00556130633720944,0.253063963997531,-0.414939689231231,"B","A",0,0.117027,0.25268,0.42012,0.162096
17,1,0.0606178947953415,0.0418761302209364,-0.167650470799234,-0.0193766875798109,0.349180017621448,-0.946279791115219,"B","B",1,0.134898,0.261579,0.219888,0.408126
17,2,-0.539118571585622,-0.445409748713597,-0.491156906914338,-0.598992385619372,0.274652884687625,-0.885284921994094,"B","A",0,0,5.96046e-08,0.157244,0.157244
17,3,-0.286104749831153,-0.548489453872825,-0.396800863047432,-0.572033515943114,1.26980416325577,-0.946279791115219,"B","B",1,0.262602,0.552957,0.262602,0.552957
17,4,0.20118112910338,0.0418761302209364,0.748951098193561,0.101938225963353,0.823249950275063,-0.678586500040363,"B","A",0,0.252154,0.287902,0.283043,0.261383
17,5,0.754063184048331,0.116843188518557,0.897224881412984,0.0614999214489651,0.507786263967892,-0.00215168765682959,"B","B",1,0.228332,0.258089,0.238792,0.261239
17,6,-0.16428328009752,-0.0518326926510892,-0.65291012497189,0.00758218209644773,0.999253322546645,-0.570440313147469,"B","A",0,0.275644,0.602207,0.275644,0.602207
17,7,0.735321419473926,-0.267362985256748,0.991580925279889,0.304129748535293,1.0944723326363,-0.847958398497297,"B","B",1,0.0504791,0.392232,0.181622,0.386387
17,8,0.173068482241772,0.304260834262608,0.290650313697164,-0.00589725274168155,0.402836895148094,-0.352406128201504,"B","A",0,0.178062,0.217284,0.194202,0.203779
17,9,0.20118112910338,0.0231343656465313,0.182814834992129,-0.0328561224179403,0.831490325964573,-0.416045192577836,"B","B",1,0.43296,0,0.325704,0.143538
17,10,0.0793596593697466,0.276148187401,0.236732574344646,0.479362401430974,0.416442608828991,-0.375200070632972,"B","A",0,0.663029,0.686706,0.663029,0.686706
17,11,-0.0237200457894815,-0.16428328009752,-0.0867738617704576,-0.315924254018656,0.334399106049346,-0.946279791115219,"B","B",1,0.381274,0.315366,0.381274,0.315366
17,12,-0.192395926959128,-0.0612035749382918,-0.221568210151751,-0.410280297885562,0.728153356632407,-0.929253412143854,"B","A",0,0.515259,0.672411,0.617033,0.564248
17,13,-0.0330909280766841,-0.482893277862407,-0.262006514666139,-0.410280297885562,0.159490486575224,-0.693014152722549,"B","B",1,0.532449,0.338967,0.747693,0.25675
17,14,0.0231343656465313,-0.0612035749382918,0.0884587911252238,-0.167650470799234,0.676556573028139,-0.449947553171395,"B","A",0,0,0.0558764,0,0.0558764
17,15,0.0231343656465313,-0.0330909280766841,-0.0463355572560696,-0.100253296608587,0.774290366700459,-0.946279791115219,"B","B",1,0.2827,0,0.407177,0.126283
17,16,0.0512470125081389,0.248035540539393,0.250212009182776,0.317609183373422,0.834131023607009,-0.490782182277945,"B","A",0,0.504396,0.595563,0.593782,0.428226
18,1,-0.0516983202891734,0.0144755296809686,-0.0649497972956746,-0.544579069632964,-0.475927652429191,0.00640246798059327,"B","B",1,0.202038,0.148781,0.227115,0.29603
18,2,0.146823229621253,-0.095814220269268,0.391839985882697,0.0035686701810811,-0.407693929027593,0.611927866746881,"B","A",0,0.448373,0.285439,0.248612,0.386753
18,3,-0.217132945214528,-0.206103970219505,-0.247665710567023,-0.384702645520534,-0.172137634261844,0.127689304134133,"B","B",1,0.168521,0.40811,0.443485,0.378581
18,4,0.0255045046759923,-0.0406693452941497,0.506037431677289,-0.13346826477243,-0.352890423116412,0.351380066942328,"B","A",0,0.0525539,0.248201,0.191817,0.415792
18,5,1.41515535404897,0.301228879551584,1.53381444382862,0.80295079074323,-0.00862404485143409,0.212277152335038,"B","B",1,0.336775,0.354669,0.336775,0.354669
18,6,-0.536973220070214,-0.250219870199599,-0.0877892864545931,-1.00136885281134,0.0986280362194443,0.615163920917123,"B","A",0,0.358689,0.69561,0.599664,0.385481
18,7,0.49975042946201,-0.16198807023941,0.80295079074323,-0.61309753710972,-0.20134904876807,0.33178988797278,"B","B",1,0.196674,0.200117,0.20556,0.19093
18,8,-0.0516983202891733,-0.371538595144859,0.254803050929185,-0.498900091315127,-0.647537304104346,0.786579962513716,"B","A",0,0.199866,0.0705445,0.199866,0.0705445
18,9,0.235055029581442,0.0255045046759922,0.254803050929185,-0.430381623838371,0.294778753158791,0.437749918111217,"B","B",1,0.48809,0.0642408,0.342936,0.214047
18,10,-0.261248845194623,0.0475624546660396,0.551716409995126,-0.270505199725942,-0.642859052410125,0.945312568351485,"B","A",0,0.405182,0.737403,0.618336,0.506898
18,11,0.124765279631205,-0.305364745174718,0.460358453359452,-0.270505199725942,-0.141653924953642,1.09939853230378,"B","B",1,0.245354,0.206443,0.360873,0.137224
18,12,-0.128901145254339,-0.184046020229457,-0.430381623838371,-0.339023667202697,-1.06350263105456,0.195520002474237,"B","A",0,0.370279,0.244431,0.294119,0.320992
18,13,-0.00758242030907873,-0.139930120249363,0.277642540088104,-0.0192708189778374,-0.211440480209826,-0.726798899531763,"B","B",1,0.575968,0.108129,0.562803,0.12181
18,14,-0.095814220269268,-0.294335770179694,0.0720871376578368,-0.727294982904312,0.278693311733815,0.189166430916545,"B","A",0,0.3689,0.499012,0.422887,0.314428
18,15,0.113736304636182,-0.261248845194623,-0.13346826477243,-0.042110308136756,-0.722124599063636,0.398470779519794,"B","B",1,0.341047,0.473387,0.56818,0.284819
18,16,0.235055029581442,0.477692479471962,0.437518964200534,-0.110628775613512,-1.17750735751854,-0.0288819810307146,"B","A",0,0.384058,0.536844,0.456784,0.404557
20,1,-0.0292125987624586,-0.196640030475655,-0.407770482709282,-0.0331242128811462,0.0694822064878156,-0.534720848056661,"B","B",1,0.29989,0.321607,0.279028,0.304322
20,2,-0.475685749997648,-0.182687744499555,-0.490009907793507,-0.206740776947843,-0.109594240814642,0.423096515157135,"B","A",0,5.96046e-08,0.146649,0.0527903,0.237598
20,3,-0.315234461272502,-0.175711601511505,-0.371219627116293,-0.261567060337327,0.633770712644118,-0.054377594797,"B","B",1,0.0646482,0.291448,0.133515,0.371111
20,4,-0.154783172547356,-0.057117170714658,-0.0970882101688767,-0.25242934643908,0.298469581327733,-0.0720385405151098,"B","A",0,0.558137,0.359731,0.408942,0.374612
20,5,1.37299214183556,0.493998125341279,1.02685059931553,0.67047975728389,0.417669136890146,-0.297849243143963,"B","B",1,0.45906,0.405355,0.246333,0.178265
20,6,-0.126878600595156,0.389355980520532,-0.00571107118640452,-0.0970882101688768,-0.275129277957806,0.0626962939348181,"B","A",0,0.0876488,0.157911,0.304095,0.239035
20,7,-0.057117170714658,-0.273377603344203,-0.225016204744338,0.058252926101326,-0.000860806356129583,-0.277190735456476,"B","B",1,0.107629,0.13808,0.107629,0.13808
20,8,-0.210592316451754,0.110310260998538,-0.0788127823723823,0.0948037816943149,0.00250511441218983,-0.236286011581236,"B","A",0,0.567842,0.234093,0.315738,0.504321
20,9,-0.0292125987624586,0.340522979604183,0.405486054234721,-0.00571107118640453,-0.335181900501016,-0.499598343493263,"B","B",1,0.46431,1.19209e-07,0.323843,0.483373
20,10,-0.175711601511505,0.0196204021538902,-0.215878490846091,0.250144917964518,-0.278089666103437,-0.15278346513103,"B","A",0,0.285951,0.360209,0.311514,0.34685
20,11,-0.0292125987624586,-0.266401460356153,-0.023986498982899,0.268420345761012,0.68482051096363,-0.139661105348516,"B","B",1,0.399608,0.285334,0.425553,0.313969
20,12,-0.112926314619057,0.201000119843186,-0.325531057625057,-0.0148487850846518,-0.4986689978996,-0.398850522263203,"B","A",0,0.49213,0.290839,0.442753,0.2921
20,13,-0.0361887417505085,-0.294306032308352,-0.00571107118640453,0.0856660677960677,0.123066583699134,0.48798173478739,"B","B",1,0.315841,5.96046e-08,0.373864,0.237012
20,14,0.0614772600821892,0.0754295460582889,-0.124501351863618,0.186180920676787,-0.389377956084891,-0.0112018882347014,"B","A",0,0.200645,0.200687,0.413814,0.289055
20,15,0.0824056890463388,0.0196204021538902,0.0399774983048316,-0.124501351863618,0.783287211191063,0.270136368755855,"B","B",1,0.370405,0.382575,0.314276,0.408136
20,16,-0.057117170714658,0.0893818320343886,0.094803781694315,0.186180920676787,0.32294347510702,-0.0184643016193586,"B","A",0,0.330988,0.220918,0.279268,0.33578
21,1,-0.226428954554393,0.0833466329068829,-0.0647138012542771,-0.229872950467647,-0.505742484775537,-0.0270787617438591,"B","B",1,0.668134,0.462256,0.668134,0.462256
21,2,-0.657092576146898,-0.203762448154787,-0.407736649620507,-0.623713998591836,-0.0389216563177305,0.45380906035235,"B","A",0,0.22635,0.365007,0.22635,0.365007
21,3,-0.37753899721843,0.106013139306488,0.163968097656543,0.0115134983826628,0.0457499682468714,-0.08827983255406,"B","B",1,0.347094,0.046699,0.241325,0.434368
21,4,-0.317094980152815,-0.022430396957943,-0.407736649620507,-0.0393047013752971,-0.437933439992742,-0.308208347058645,"B","A",0,0,0.245552,0.146791,0.333106
21,5,-0.513538035616063,-0.218873452421191,-0.179054750709687,-0.585600348773366,-0.755168144048092,0.120904230073708,"B","B",1,0.181335,0.0360571,0.127946,0.143664
21,6,0.128679645706094,0.657564795030224,-0.128236550951727,0.710263745054612,-0.416837897475215,0.703781467003393,"B","A",0,0.307014,0.376024,0.325879,0.318092
21,7,1.24689396141997,0.589565275831407,0.697559195115122,0.761081944812572,0.0904051274401822,0.85335274758562,"B","B",1,0.61586,0.209544,0.61586,0.209544
21,8,-0.181095941755182,0.627342786497416,0.202081747475013,0.545104595841242,0.0091376856484333,1.10228361285049,"B","A",0,0.222497,0.0413525,0.334931,0.281999
21,9,-0.0828744140235578,0.408233224634562,0.811900144570532,0.367240896688382,-0.717398043471677,0.238276790606021,"B","B",1,0.369396,0.189867,0.375098,0.212771
21,10,-0.407761005751237,0.181568160638507,-0.191759300649177,-0.267986600286117,-0.601608823763947,0.576594667328705,"B","A",0,0.389272,0.140281,0.408782,0.244939
21,11,-0.0602079076239523,0.362900211835351,0.634036445417672,0.214786297414503,0.0237341088750557,0.0744529686325109,"B","B",1,1.19209e-07,0.251672,0.280825,0.34042
21,12,-0.0828744140235578,0.378011216101755,0.189377197535523,0.341831796809402,-0.320550983580275,-0.0389290782278458,"B","A",0,0.166992,0.332412,0.403899,0.299696
21,13,-0.649537074013697,-0.49842703134966,-0.941327747079086,-0.611009448652346,-0.508728566611899,0.170514751253955,"B","B",1,0.590315,0.396673,0.358348,0.634239
21,14,-0.226428954554393,-0.0148748948247412,-0.598304898712856,-0.179054750709687,-0.362922668428133,0.595339938309742,"B","A",0,0.141095,0,0.250029,0.297401
21,15,-0.475760524950054,-0.0299858990911448,-0.369622999802037,-0.496668499196937,0.267375626197806,0.0943016302506789,"B","B",1,0.0853156,0.319934,0.194713,0.25288
21,16,-0.0677634097571541,0.544232263032196,0.125854447838073,0.545104595841242,-0.275242696296824,-0.0164629563090394,"B","A",0,0.188821,0.237385,0.178401,0.384844
22,1,-0.351827672848967,-0.6165107919696,-0.565465553530877,-0.383607285058635,0.671602598778972,0.597882064586826,"B","B",1,0.208409,0.74419,0.314273,0.535965
22,2,-0.153315333508492,0.0168381002119154,0.0407286747099291,0.0558835304159493,-0.0361082839475386,-0.0983240533522417,"B","A",0,0.398198,0.102367,0.27717,0.167987
22,3,-0.597604854889555,-0.550340012189442,-0.686704399179038,-0.610930120648937,-0.255799587472879,-0.131308195781747,"B","B",1,0.270305,0.471887,0.462663,0.209479
22,4,0.338239030572684,0.735263709253634,0.677232614362775,0.586303480126655,0.562222758574084,0.180025676563906,"B","A",0,0.314424,0,0.314424,0
22,5,0.999946828374267,0.640734023853408,0.874245738541037,0.298361221712272,0.740724870275029,-0.322259706881726,"B","B",1,0.352452,0.377173,0.22743,0.453329
22,6,-0.607057823429577,-0.210033144748627,-0.398762140764655,-0.338142717940575,-0.433919161190618,0.0297663181400745,"B","A",0,0.307347,5.96046e-08,0.316058,0.122418
22,7,0.0830088799920737,-0.124956427888424,0.237741798888191,0.16196752035809,-0.255286934529399,-0.539593327326898,"B","B",1,0.274576,0.217335,0.353045,0.274558
22,8,0.309880124952616,0.451674653052956,0.419600067360433,0.16196752035809,-0.31601158648936,1.19477924024623,"B","A",0,0.327118,0.101208,0.417767,0.380222
22,9,0.347691999112707,0.498939495753069,0.328670933124312,0.298361221712272,0.0613087868097417,-0.63497019550708,"B","B",1,0.378162,0.0537469,0.356886,0.130147
22,10,-0.134409396428446,-0.0209737739481751,0.0710383861219695,0.283206366006252,0.221857636292055,-0.283084694642375,"B","A",0,0.558892,0.247538,0.401585,0.363935
22,11,-0.0776915851883108,0.0830088799920737,0.298361221712272,0.252896654594211,-0.112121443739716,-0.185605168704163,"B","B",1,0.344158,0.297219,0.366424,0.240428
22,12,-0.0115208054081524,0.120820754152164,-0.0653553152322119,0.0710383861219695,-0.133546173098463,0.769175807488582,"B","A",0,0.347112,0.393259,0.446248,0.299487
22,13,-0.153315333508492,-0.276203924528786,-0.247213583704454,-0.322987862234555,-0.121088966801813,0.832031742497834,"B","B",1,0.666004,0.155158,0.666004,0.155158
22,14,-0.266750955988763,-0.21948611328865,-0.262368439410474,-0.322987862234554,-0.392560819917867,-0.320375642256956,"B","A",0,0.349704,0.0766287,0.373565,0.165528
22,15,-0.21948611328865,-0.351827672848967,-0.307833006528534,-0.292678150822514,-0.290691215220004,-0.00657999486291568,"B","B",1,0.624294,0.0897665,0.579272,0.251339
22,16,-0.0115208054081525,0.328786062032662,-0.186594160880373,-0.125974738056293,-0.455976249256298,-0.536166099273276,"B","A",0,0.252827,0.450317,0.311196,0.399029
23,1,-0.0914367309198836,-0.202902460041265,-0.380261160334953,-0.0452293010090034,0.0449804528691581,-0.346958803485678,"B","B",1,0.380758,0.349916,0.337553,0.374132
23,2,0.0850506735223042,0.103628295042535,0.00837579648314862,-0.152439495993307,0.0938001907049705,-0.307205191450093,"B","A",0,0.240821,0.205848,0.188658,0.326374
23,3,0.0200289982014982,-0.323656999922762,-0.554477727184447,-0.0988343985011553,-0.0913012008520349,0.0177701672471973,"B","B",1,0.351558,0.294523,0.218774,0.236155
23,4,-0.0728591093996532,0.307982131765068,-0.0318280266359653,0.128987265840491,0.296283615921869,0.210695260184346,"B","A",0,0.0887063,0.184755,0.239829,0.269789
23,5,0.716689805210134,0.242960456444262,0.504222948285554,1.02687264883404,-0.243146899784564,-0.324341121870225,"B","B",1,0.168073,0.0628442,0.12849,0.234255
23,6,-0.110014352440114,-0.19361364928115,-0.353458611588877,-0.407063709081029,-0.485110047947636,-0.639357238171381,"B","A",0,0.326927,0.295534,0.209768,0.281243
23,7,-0.15645840624069,-0.267924135362071,0.0619808939753006,-0.0988343985011553,-0.153041358775299,-0.388165218517272,"B","B",1,0,0.0672909,0.384572,0.344382
23,8,0.382292617845989,0.326559753285298,0.0753821683483387,0.59803186889682,0.924585187031668,0.210885791724806,"B","A",0,0.461893,0.230076,0.449521,0.301013
23,9,-0.267924135362071,0.00145137668126793,-0.179242044739383,-0.286452239723687,0.56563170361899,0.00713215623817396,"B","B",1,0.199008,0.281251,0.331145,0.324386
23,10,0.0293178089616134,0.76313385901071,0.825853533238466,0.517624222658592,-0.368671460283946,-0.0471216999078447,"B","A",0,0.162784,0.179896,0.349533,0.377058
23,11,-0.15645840624069,-0.249346513841841,-0.192643319112421,0.0619808939753006,0.803153085245086,-0.564855436444381,"B","B",1,0.368714,0.268508,0.216885,0.166102
23,12,0.317270942525183,0.326559753285298,0.812452258865428,0.490821673912516,0.246535036826313,0.0233670312482132,"B","A",0,0.0400101,0.277316,0.257201,0.308898
23,13,-0.184324838521035,-0.546588458165526,-0.286452239723687,-0.581280275930523,0.509524134360578,-0.139827202562971,"B","B",1,0.28416,0.797615,0.619486,0.417821
23,14,-0.490855593604835,-0.323656999922762,-0.527675178438371,-0.366859885961915,-0.359641059147555,-0.0300413411870137,"B","A",0,0.108223,0.131135,0.434672,0.334376
23,15,-0.267924135362071,-0.305079378402532,-0.286452239723687,-0.259649690977611,0.0795698662768554,0.179587016797139,"B","B",1,0.173988,0.315998,0.294324,0.283565
23,16,0.242960456444262,0.345137374805528,0.0485796196022626,-0.0720318497550793,0.240950081046576,0.0343345030459489,"B","A",0,0.273681,0.18843,0.237184,0.164887
24,1,-0.164941198638917,-0.171425373523985,-0.210200827013169,-0.367273972473559,-0.059050121530924,-0.712163120854249,"B","B",1,0.61569,0.319514,0.642369,0.278784
24,2,-0.346498095420821,-0.288140521455209,-0.358034375681771,-0.339555182098196,-0.0301015177638608,-0.381765164919485,"B","A",0,0.32331,0.370713,0.2789,0.429545
24,3,-0.177909548409053,-0.0547102255927612,-0.0716068751363542,-0.0808464719281418,0.161259713146518,-0.699643626740634,"B","B",1,0.387437,0.330094,0.375646,0.296226
24,4,-0.145488673983713,-0.0287735260524892,0.270258206159789,-0.367273972473559,0.901147638133629,-0.00950378735698922,"B","A",0,0.364681,0.122513,0.364352,0.194182
24,5,0.0814574469936665,-0.139004499098645,0.140903851074762,-0.330315585306408,-0.176035960581679,0.407911741231133,"B","B",1,0.471055,0.27979,0.372321,0.271
24,6,-0.139004499098645,0.10090997164887,-0.12704445588708,0.233299818992638,0.715956184047969,-0.35187323690083,"B","A",0,0.164457,0.216177,0.242372,0.280013
24,7,-0.0676785753628972,-0.197362073064257,0.00230989919794694,-0.164002843054231,0.0953960505165769,0.129560201374089,"B","B",1,0.163262,0.518633,0.421338,0.352933
24,8,0.438087065672406,0.243561819120366,0.436570948411966,0.741477642540958,-0.0384033164520042,-0.0853405138953797,"B","A",0,0.232045,0.738866,0.232045,0.738866
24,9,0.13333084607421,0.19817259492489,0.0300286895733099,-0.025408891177416,0.137403969789784,0.375377960033886,"B","B",1,0.397529,0.272198,0.370669,0.342601
24,10,0.788232509466077,1.33290319981179,1.14801990137961,1.0833427238371,0.442653882670546,-0.503271326540007,"B","A",0,0.376151,0.161334,0.35422,0.29864
24,11,-0.0611944004778292,-0.216814597719461,0.00230989919794697,-0.210200827013169,-0.0775403674103949,-0.928497907095791,"B","B",1,0.246364,0.394394,0.488279,0.345729
24,12,-0.0417418758226252,-0.0417418758226252,-0.145523649470655,-0.0161692943856284,0.160586299591191,-0.124654778947277,"B","A",0,0.420168,0.198997,0.262201,0.308269
24,13,-0.463213243352044,-0.398371494501364,-0.404232359640709,-0.496628327558586,0.823225238033193,-0.272195054089337,"B","B",1,0.268479,0.332409,0.304924,0.278679
24,14,-0.0222893511674212,-0.0871311000181011,0.0392682863650975,-0.321075988514621,0.191721452635065,0.0857692356831336,"B","A",0,0.191856,0.324828,0.258716,0.353449
24,15,-0.236267122374665,-0.158457023753849,0.0392682863650975,-0.44119074680786,0.150496001743959,-0.371050528188974,"B","B",1,0.106316,0.109352,0.254793,0.231338
24,16,0.0360682227981906,0.29543521820091,0.297976996535152,0.0115494959897346,0.0895834282495418,-0.0469586676123964,"B","A",0,0.237517,0.0651312,0.478503,0.113173
